id,name,description,category,location,floor,ageRange,exhibitType,environment,difficulty,durationMinutes,averageTimeMinutes,visitorCount,rating,feedbackCount,language,accessibility,maintenanceNotes,safetyNotes,educationalValue,curriculumLinks,materials,dimensions,weightKg,powerRequirements,temperatureRange,humidityRange,lastMaintenance,nextMaintenance,cost,sponsor,designer,manufacturer,warrantyExpiry,insuranceInfo,riskAssessment,emergencyContact,images,imagesCount,interactiveFeatures,coordinatesRaw,coordinateX,coordinateY,coordinateNotes,nearbyFacilities,routeInstructions,createdAt,updatedAt,isActive,exhibitCode,scientificName,virtualTour,videos,audioGuides
cmezhuzvl00045vbicx5a8ye3,Sympathetic Swing (X-Axis),"A sympathetic swing along the X-axis refers to the resonance phenomenon where one pendulum or swing oscillates side-to-side (left and right along the X-axis), and another pendulum or system, when tuned to the same natural frequency, starts oscillating without direct push. This happens because of energy transfer through coupling (a rigid rod, string, or common support).

Working Principle:

Two pendulums (or swings) are hung from the same support beam.

If one pendulum oscillates along the X-axis (side-to-side), small vibrations travel through the support.

If the other pendulum has the same natural frequency (length = same), it will gradually pick up the oscillations.

This is sympathetic resonance — the second pendulum swings because of energy transfer, not because of direct force.

Key Points:

X-axis = left-to-right motion.

Occurs due to resonance + coupling.

Strongest when pendulums have identical lengths (same natural frequency).

Applications:

Physics experiments to demonstrate resonance.

Explains phenomena like tuning forks vibrating in sympathy.

Helps in designing vibration absorbers in machinery.

Shows how energy transfers in coupled oscillators.

⚖️ Example Analogy: If you strike one guitar string, another string tuned to the same frequency will vibrate without being touched. In swings (X-axis), one side-to-side oscillation creates a sympathetic swing in another.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756632877616-652377926.jpg,1,,"{""floor"":""ground"",""x"":61.416666666666664,""y"":31.5}",61.416666666666664,31.5,,,{},2025-08-31T09:34:38.607Z,2025-08-31T09:34:38.607Z,true,,,,,
cmezgthta00025vbi58zegfka,Sympathetic Swing (Y-Axis Pendulum Coupling),"In a sympathetic swing, two or more pendulums are suspended from the same horizontal support (a string, bar, or flexible beam).

When one pendulum is set into motion, the energy slowly transfers through the support to the other pendulum(s).

Over time, the first pendulum slows down while the other starts swinging.

Eventually, the energy transfers back.

This creates a mesmerizing back-and-forth rhythm between them.

If aligned on the Y-axis (vertical direction), the system demonstrates how oscillations in one pendulum influence others through coupling.

🔬 Scientific Principle

Resonance & Energy Transfer → oscillations travel through the flexible support.

Coupled Oscillators → multiple systems sharing energy.

Conservation of Energy → total energy remains constant, only redistributed.

This effect is the same principle behind tuning forks, musical resonance, and even wireless energy transfer concepts.

✨ Why It’s Exciting

Looks magical — as if the pendulums are “communicating”.

Demonstrates wave transfer, resonance, and synchronization.

Connects to engineering applications: bridges swaying in sync, resonance in skyscrapers, and even synchronization of heart cells.

⚡ Short Museum Panel (70 words)

Sympathetic Swing shows how pendulums can “talk” through shared energy. When one pendulum starts swinging, its motion travels through the common support, slowly transferring energy to the other pendulum. The two then exchange swings in a rhythmic dance. This phenomenon demonstrates coupled oscillations and resonance, the same principles behind tuning forks, musical instruments, and even how structures like bridges or skyscrapers vibrate in sync.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756631127944-485672393.jpg,1,,"{""floor"":""ground"",""x"":61.25000000000001,""y"":31}",61.25000000000001,31,,,{},2025-08-31T09:05:28.941Z,2025-08-31T09:05:28.941Z,true,,,,,
cmezgvlkp00035vbi9l8zgad7,Sympathetic Swing (Z-Axis),"A sympathetic swing along the Z-axis is a demonstration of resonance and coupled oscillations, where one pendulum or swing transfers its motion to another aligned along the vertical (Z) axis. Unlike the X-axis (side-to-side) or Y-axis (front-to-back) swings, the Z-axis motion involves up-and-down oscillations, which are less common in everyday swings but can be visualized in spring–mass systems, hanging pendulums with elastic supports, or experimental setups in physics labs.

Working Principle:

When one system oscillates vertically, it induces vibrations in another system through a coupled medium (like a spring, rod, or elastic connector).

If both systems share the same natural frequency, sympathetic resonance occurs, and energy transfer makes the second system swing up and down.

This is often studied in mechanical vibrations, seismology (vertical ground oscillations), and structural resonance experiments.

Applications:

Demonstrating coupled oscillators in physics.

Studying resonance in vertical oscillations of bridges, towers, or machines.

Analogies in quantum mechanics where energy states resonate.

Earthquake-resistant engineering, where vertical sympathetic vibrations matter.",physics,"Dehradun, Uttarakhand, India",ground,researchers,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756631226414-873853867.jpg,1,,"{""floor"":""ground"",""x"":59.75,""y"":27.833333333333332}",59.75,27.833333333333332,,,{},2025-08-31T09:07:07.128Z,2025-08-31T09:07:07.128Z,true,,,,,
cmeibhhfg00029wf6rx91dwe1,Tensegrity Structure,"The Tensegrity Structure is a fascinating outdoor exhibit that challenges our usual perception of balance and stability. At first glance, the structure appears to be floating or magically suspended in the air, supported only by cables and struts. In reality, it demonstrates the principle of tensional integrity (tensegrity), where a system of isolated rigid elements is held together by a network of continuous tension. This exhibit sparks curiosity by showing how structures can be both strong and lightweight, and inspires discussions about its applications in architecture, biology, and robotics.

Location: Outdoor Science Park (Ground Floor Campus)

Theme: Physics / Engineering (Mechanics & Structures)

Type: Static + Interactive Demonstration

Complexity Level: Moderate (conceptual, visual appeal)

Target Age Group: 12+ (Middle school, high school, general visitors)

Interactivity Score: 6 (visitors can touch/observe the stability and test balance)

Duration: 5–10 minutes

Learning Outcome:

Understand tensional integrity – balance of forces.

Appreciate applications in modern architecture, bridges, space stations, and nature (e.g., cells, bones).

Encourage problem-solving and structural design thinking.

Features:

Suspended rods and cables

Illusion of “floating” parts

Hands-on stability check

Tags: physics, mechanics, balance, architecture, engineering, outdoor exhibit",physics,"Dehradun, Uttarakhand, India",outside,researchers,passive,outdoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1755594242223-805276304.jpg; exhibit-1755594242439-5478891.jpg,2,,"{""floor"":""outside"",""x"":39.3125,""y"":42}",39.3125,42,,,{},2025-08-19T09:04:05.473Z,2025-08-20T10:18:39.791Z,true,,,,,
cmezks3jk000e5vbivjsz3g2m,Tornado,"This exhibit creates a miniature tornado inside a transparent chamber.

You can see the swirling air spiral up, sometimes with fog or smoke to make the vortex visible.

It demonstrates the powerful rotation of air and how tornadoes form in nature.

Mechanism:

Airflow: Fans or air blowers at the base or sides create a circular motion of air inside the chamber.

Vortex Formation: The rotating air stretches upward due to pressure differences, forming a vortex.

Visualization: Smoke, fog, or mist is added so the air’s spiral motion becomes visible, making it look like a real tornado",physics,"Dehradun, Uttarakhand, India",ground,families,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756637781779-322157920.jpg,1,,"{""floor"":""ground"",""x"":47.583333333333336,""y"":50.5}",47.583333333333336,50.5,,,{},2025-08-31T10:56:22.255Z,2025-08-31T10:56:22.255Z,true,,,,,
cmf97hl4j0000snwdybw8ye3q,Wave Motion,"The “Wave Motion” exhibit creates the illusion of a traveling wave using rotating rings.

A set of red-colored rings are mounted on a shaft with eccentricity and angular phase shift.

When the shaft rotates, the rings form a spiral staircase-like pattern.

Depending on the direction of rotation, the spiral appears to be climbing upward or downward.

This rotary motion creates the illusion of wave propagation, helping visualize how waves move through a medium.

This exhibit demonstrates the difference between rotational motion and apparent wave motion, showing how waves transfer energy without transferring matter.",physics,"Dehradun, Uttarakhand, India",ground,students,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1757220117550-59382351.jpg,1,,"{""floor"":""ground"",""x"":25.25,""y"":53.5}",25.25,53.5,,,{},2025-09-07T04:41:58.578Z,2025-09-07T04:41:58.578Z,true,,,,,
cmewnvpa00011hnnpui2q05q0,Into Mars & Resources of Space,"This exhibit takes visitors on a virtual journey to Mars, showcasing its landscapes, atmosphere, and potential for human settlement. Using VR headsets or holographic models, visitors can walk on Martian soil, explore Olympus Mons (the tallest volcano), and visit Valles Marineris (the largest canyon).

The second part introduces space resources:

Mars Resources → Water ice (for fuel & life support), regolith (for building habitats).

Asteroids → Rich in iron, nickel, cobalt, and platinum group metals.

Moon → Helium-3 as a future fusion fuel.

Visitors learn how future astronauts and robots might mine and use these resources to support space colonization.

✨ Why It’s Exciting

Connects current Mars missions (Perseverance, Ingenuity, Artemis) with future colonization plans.

Teaches how space mining could power industries and settlements.

Inspires students about STEM careers in space technology.

⚡ Short Museum Panel (70 words)

Into Mars and Resources of Space takes you on a journey across the Red Planet and beyond. Explore Mars through VR landscapes and discover its hidden resources like water ice and regolith for future colonies. Learn how asteroids hold valuable metals and how the Moon may fuel tomorrow’s energy needs. This exhibit highlights the exciting frontier of space exploration and the resources that may sustain humanity’s journey beyond Earth.",space-and-astronomy,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756461589849-443143635.jpg,1,,"{""floor"":""first"",""x"":4.25,""y"":30.5}",4.25,30.5,,,{},2025-08-29T09:59:50.712Z,2025-08-29T09:59:50.712Z,true,,,,,
cmewnuh300010hnnpdnhe7nvh,Journey to Universe,"Journey to Universe takes visitors on a virtual voyage through space—starting from Earth, traveling across the Solar System, passing through the Milky Way Galaxy, and exploring the cosmos beyond. Using VR headsets, 3D projection, or AR models, visitors can experience flying past planets, touching asteroids, and seeing black holes and nebulae up close.

Interactive models (like rotating solar system, 3D holographic planets, or touchscreens) allow visitors to explore planetary facts, distances, and cosmic phenomena.

✨ Why It’s Exciting

Brings space science to life through immersive visuals.

Inspires curiosity about astronomy, physics, and space exploration.

Creates a memorable “wow” effect for all age groups.

⚡ Short Museum Panel (70 words)

Journey to Universe is an interactive voyage across space, starting from Earth and reaching the farthest corners of the cosmos. Through VR and 3D projection, visitors can fly past planets, touch asteroids, and witness galaxies and black holes. The exhibit combines science with immersive storytelling, offering a breathtaking experience of astronomy. It inspires curiosity about space exploration and our place in the vast universe.",space-and-astronomy,"Dehradun, Uttarakhand, India",first,students,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756461532403-912339497.jpg,1,,"{""floor"":""first"",""x"":9.25,""y"":20}",9.25,20,,,{},2025-08-29T09:58:53.436Z,2025-08-29T09:58:53.436Z,true,,,,,
cmewnxee90012hnnp1bqz0agh,Colonizing Space & Space Tourism,"This exhibit immerses visitors into the future of humanity in space. It blends real science with futuristic concepts of living beyond Earth:

🔹 Colonizing Space

Mars Colonies → 3D models/VR experience showing domed habitats, greenhouses, and underground bases protecting humans from radiation.

Moon Bases → Ice-mining for water and oxygen, lunar regolith used for 3D-printed buildings.

Space Stations & Orbital Habitats → Rotating O’Neill cylinders with artificial gravity, housing entire communities.

🔹 Space Tourism

Suborbital Flights (Virgin Galactic, Blue Origin) → Visitors can “feel” a 3-min weightless VR experience.

Orbital Hotels (future concepts like Voyager Station) → Luxury in low-Earth orbit with views of Earthrise.

Deep Space Cruises → AR journey through asteroid belts and around Jupiter.

🌟 Why It’s Exciting

Connects today’s progress (SpaceX Starship, Artemis program, Blue Origin tourism) with tomorrow’s dreams.

Makes people imagine being travelers beyond Earth.

Inspires careers in aerospace, robotics, AI, material science, renewable energy.

⚡ Short Museum Panel (70 words)

Colonizing Space & Space Tourism invites you to imagine humanity’s bold future beyond Earth. Explore life in Mars colonies, lunar bases, and giant orbital habitats. Discover how private companies are opening doors to space vacations — from suborbital flights to orbital hotels. This exhibit lets you step into a VR journey where Earth is just the starting point, and the universe becomes humanity’s new frontier.",stars-and-planets,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756461668979-118839207.jpg,1,,"{""floor"":""first"",""x"":10.416666666666668,""y"":28.666666666666668}",10.416666666666668,28.666666666666668,,,{},2025-08-29T10:01:09.920Z,2025-08-29T10:01:09.920Z,true,,,,,
cmf97ohja0003snwdwzd9jhb7,Taramandal,"The Taramandal is a mini planetarium designed to bring the wonders of the night sky indoors.

Inside the dome, visitors can watch projections of stars, planets, and constellations, just like they appear in the real sky.

The system can simulate the motion of celestial bodies, helping understand day and night, seasons, eclipses, and planetary motion.

It provides an immersive experience to learn about astronomy, space science, and the universe in an engaging way.

The Taramandal offers a journey through the cosmos, making stargazing possible at any time of the day.",stars-and-planets,"Dehradun, Uttarakhand, India",ground,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1757220439747-200902713.jpg,1,,"{""floor"":""ground"",""x"":8.083333333333332,""y"":49.333333333333336}",8.083333333333332,49.333333333333336,,,{},2025-09-07T04:47:20.518Z,2025-09-07T04:47:20.518Z,true,,,,,
cmezjmbzh00085vbijo49pyzz,3D Film Show,"Put on the special 3D glasses and watch the film on the screen. Notice how the images appear to “pop out” or move into the depth of the screen, giving you a three-dimensional experience.

Scientific Principle:

Normally, a movie screen shows only 2D pictures (height and width).

To create the illusion of depth, 3D films use the fact that our two eyes see slightly different views of the same object (this is called binocular vision or stereopsis).

In a 3D movie, two slightly different images of the same scene are projected at once, one for the left eye and one for the right eye.

The special glasses filter these images so that each eye receives only its intended image (using polarized light or color filters like red-cyan anaglyphs).

Your brain then combines the two images to create a perception of depth and realism.

Applications:

3D movies in cinemas and VR headsets.

Medical imaging for better visualization.

Scientific simulations and training.",technology,"Dehradun, Uttarakhand, India",ground,families,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756635832956-804078335.jpg,1,,"{""floor"":""ground"",""x"":60.25,""y"":14.333333333333334}",60.25,14.333333333333334,,,{},2025-08-31T10:23:53.629Z,2025-08-31T10:23:53.629Z,true,,,,,
cmewnqygq000yhnnp8lt0dg72,3D Hologram Pyramid,"A 3D Hologram Pyramid is a simple but fascinating device that creates the illusion of floating 3D holograms in mid-air. It works using Pepper’s Ghost Illusion, where a transparent pyramid (made of glass or plastic) reflects video images from a mobile/tablet placed below.

When special holographic videos are played, the pyramid projects floating 3D objects like planets, rotating DNA, cars, or animals that appear to hover inside the pyramid.

✨ Why It’s Exciting

Shows how holography and optical illusions work.

Can be used in advertising, education, product displays, and entertainment.

Affordable and easy to build (just need transparent plastic sheet + mobile).

⚡ Short Museum Panel (70 words)

The 3D Hologram Pyramid uses light reflection to create the illusion of floating 3D objects in mid-air. A transparent pyramid reflects video images from a screen, producing lifelike visuals of rotating models, planets, or animations. This simple yet powerful demonstration of holography is widely used in education, advertising, and exhibitions. It turns an ordinary mobile screen into a mini holographic projector, captivating audiences of all ages.",technology,"Dehradun, Uttarakhand, India",first,students,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756461368709-164185078.jpg,1,,"{""floor"":""first"",""x"":9.75,""y"":30.5}",9.75,30.5,,,{},2025-08-29T09:56:09.339Z,2025-08-29T09:56:09.339Z,true,,,,,
cmewn3xk5000lhnnpy76ly75q,3D Modelling – Designing the Future in Virtual Space,"3D Modelling is the process of creating digital representations of real or imaginary objects using specialized software. From designing cars, buildings, and medical implants to creating characters in movies and video games, 3D modelling has become a core technology of the modern world. Visitors can explore how objects are designed, textured, and rendered in three dimensions, and even try building a simple 3D model.

✨ Applications

Engineering & Architecture – design of machines, buildings, and infrastructure.

Medicine – 3D printed organs, prosthetics, and surgical planning.

Entertainment – animation, gaming, and visual effects.

Education & Research – interactive simulations for better learning.

🎯 Learning Outcome

Understand the basics of how digital 3D objects are created.

Discover real-world applications across industries.

Appreciate the role of 3D modelling in innovation and creativity.",technology,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756460294466-356937082.jpg,1,,"{""floor"":""first"",""x"":2.5833333333333335,""y"":20.5}",2.5833333333333335,20.5,,,{},2025-08-29T09:38:15.077Z,2025-08-29T09:38:15.077Z,true,,,,,
cmewmobfk000fhnnpk0xlvl8q,Carbon Nanotubes & Graphene – Supermaterials of the Future,"1. Carbon Nanotubes (CNTs)

Cylindrical structures made of rolled-up sheets of carbon atoms arranged in a hexagonal lattice.

Diameter: ~1–2 nm, length can be several micrometers.

Properties:

100x stronger than steel but very light.

Excellent electrical and thermal conductivity.

Can be metallic or semiconducting depending on their structure.

Applications: Aerospace materials, lightweight vehicles, nanoelectronics, drug delivery, and supercapacitors.

2. Graphene

A single layer of carbon atoms arranged in a 2D honeycomb (hexagonal) lattice.

Properties:

Strongest material ever tested (200x stronger than steel).

Extremely thin – only one atom thick.

Transparent yet highly conductive.

Applications: Flexible electronics, transparent displays, high-speed transistors, medical sensors, desalination membranes, and advanced batteries.

🎯 Interactive Elements

AR Zoom Table → Visitors can use a touchscreen to zoom into a carbon sheet → see how graphene looks → then roll it into a tube (CNT).

Material Comparison → A scale showing weight vs. strength (e.g., steel rod vs. CNT fiber).

Virtual Lab → A VR headset where visitors can “build” a graphene sheet and roll it into nanotubes.

Real-Life Samples → Transparent graphene-coated glass, CNT composites in sports equipment (like a tennis racket).

✨ Learning Outcome

Understand the atomic structure of CNTs and graphene.

Explore why these materials are called “supermaterials”.

Recognize their transformative applications in future technology.",technology,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756459565260-173366263.jpg; exhibit-1756459565344-267698460.jpg,2,,"{""floor"":""first"",""x"":0.4166666666666667,""y"":31.5}",0.4166666666666667,31.5,,,{},2025-08-29T09:26:06.560Z,2025-08-29T09:26:06.560Z,true,,,,,
cmewna21t000phnnpkrto3zpt,Cloud Computing – The Invisible Powerhouse,"Cloud Computing is the delivery of computing services—storage, servers, databases, software, and AI—over the internet (“the cloud”) instead of on local computers. It powers apps like Google Drive, Netflix, and online banking. With scalability, flexibility, and low cost, cloud computing forms the backbone of today’s digital world.

✨ Applications

Everyday Life – Google Photos, iCloud, online gaming.

Business – scalable IT, virtual collaboration, e-commerce.

Science & Research – big data, climate modeling, AI training.

🎯 Learning Outcome

Understand how the cloud eliminates hardware limits.

Learn why industries rely on shared online resources.

See how cloud enables future innovations (AI, IoT, 5G).",technology,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756460580146-946437194.jpg,1,,"{""floor"":""first"",""x"":8.25,""y"":33.33333333333333}",8.25,33.33333333333333,,,{},2025-08-29T09:43:00.833Z,2025-08-29T09:43:00.833Z,true,,,,,
cmezgnkgj00005vbic64xd7g0,Digital Library,"The Digital Library exhibit brings the world of books, research, and knowledge into a virtual space. Visitors can explore thousands of e-books, journals, historical archives, and multimedia collections using touchscreens, tablets, or VR headsets. Features like voice search, AI-based recommendations, and AR pop-up content make learning interactive.

The exhibit can also demonstrate how cloud computing, digitization, and AI are transforming libraries into knowledge hubs without walls—accessible anytime, anywhere.

✨ Why It’s Exciting

Shows the shift from traditional to digital learning.

Promotes knowledge sharing & lifelong learning.

Lets visitors search, read, and interact with rare manuscripts, videos, or 3D models instantly.

⚡ Short Museum Panel (70 words)

Digital Library opens the gateway to knowledge through technology. Visitors can explore books, archives, and multimedia collections on interactive screens or in VR, with features like search, AI recommendations, and AR-enhanced content. This exhibit shows how libraries have transformed into digital hubs, accessible anytime and anywhere. It highlights the role of digitization and cloud computing in preserving information and making knowledge universally available.",technology,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756630851547-78521528.jpg,1,,"{""floor"":""first"",""x"":72.41666666666666,""y"":51.5}",72.41666666666666,51.5,,,{},2025-08-31T09:00:52.431Z,2025-08-31T09:00:52.431Z,true,,,,,
cmewhm4g20000hnnpgvmhhhet,Future Technologies,"The Future Technologies exhibit highlights the cutting-edge innovations that are shaping tomorrow’s world. It introduces visitors to advancements in areas like artificial intelligence, robotics, nanotechnology, biotechnology, renewable energy, and space exploration. Through models, interactive displays, and information panels, the exhibit encourages visitors to imagine the possibilities of science in transforming everyday life and solving global challenges.

✨ Learning Outcome

Awareness of upcoming technologies that will influence industries, health, education, and society.

Understanding the role of research, innovation, and interdisciplinary science in shaping the future.

Inspires creativity and critical thinking about how technology can be applied responsibly for sustainable development.",technology,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756451065076-574926022.jpg,1,,"{""floor"":""first"",""x"":10.75,""y"":45.166666666666664}",10.75,45.166666666666664,,,{},2025-08-29T07:04:26.112Z,2025-08-29T07:04:26.112Z,true,,,,,
cmez3psxs0014hnnpzru869tm,Future Technologies – Redefining Human Comfort,"This exhibit demonstrates how emerging technologies are being developed to enhance human comfort, convenience, and well-being:

🔹 Smart Homes & IoT

Interactive “Smart Living Room” with voice-controlled lights, climate control, automated cooking, and health-monitoring wearables.

Visitors can try voice commands or use a phone app to control devices.

🔹 Personalized Healthcare

Demo of wearable health trackers, AI-powered diagnosis, robotic surgery models.

“Future Hospital” VR walkthrough — showing remote surgery, AI doctors, and nanomedicine.

🔹 Sustainable Comfort

Self-cleaning materials for homes and clothes.

Smart furniture that adapts to body posture.

AR model of green smart cities with solar roads, AI traffic, and vertical farming.

🔹 Mobility & Work

Futuristic autonomous vehicles that double as mobile lounges/offices.

AI-powered personal assistants that help manage stress, schedules, and work-life balance.

🔹 Immersive Relaxation

VR Meditation Pods → simulate beaches, forests, or space journeys for mental comfort.

AI-curated personalized entertainment playlists for relaxation.

🌟 Why It’s Exciting

Visitors experience the comfort of tomorrow today.

Mixes AI, robotics, smart materials, and sustainable tech.

Connects with everyday life → everyone can imagine using it.

⚡ Short Museum Panel (70 words)

Future Technologies in Aid of Human Comfort showcase innovations designed to make life healthier, easier, and more sustainable. From smart homes that adjust to your needs, to AI healthcare, self-cleaning materials, and immersive relaxation pods — the future is about comfort and well-being. This exhibit invites you to explore how technology merges with daily life, creating a world where convenience, sustainability, and human happiness go hand in hand.",technology,"Dehradun, Uttarakhand, India",first,families,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756609120993-614359601.jpg,1,,"{""floor"":""first"",""x"":7.583333333333334,""y"":25}",7.583333333333334,25,,,{},2025-08-31T02:58:41.727Z,2025-08-31T02:58:41.727Z,true,,,,,
cmewhw1990001hnnpyw7ojez0,Global Positioning System (GPS),"The Global Positioning System (GPS) exhibit demonstrates how satellites help us determine our exact location anywhere on Earth. GPS works through a network of at least 24 satellites orbiting the Earth, continuously transmitting signals. A GPS receiver (like in our phones or vehicles) picks up signals from at least four satellites to calculate precise latitude, longitude, altitude, and time.

The exhibit shows practical applications such as navigation, disaster management, military use, weather prediction, agriculture, and daily life tools like Google Maps. Visitors can learn how triangulation and time synchronization are the basis of this remarkable technology.

✨ Learning Outcome

Understand the working principle of GPS using satellites and triangulation.

Recognize the importance of GPS in modern life (transport, communication, environment, and defense).

Appreciate how space science contributes to everyday problem-solving.",technology,"Dehradun, Uttarakhand, India",first,researchers,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756451527556-914226116.jpg,1,,"{""floor"":""first"",""x"":8.416666666666666,""y"":43.5}",8.416666666666666,43.5,,,{},2025-08-29T07:12:08.524Z,2025-08-29T07:12:08.524Z,true,,,,,
cmewn6so8000nhnnpj7f2xh0u,Image Processing – Teaching Computers to See,"Image Processing is the technology of analyzing, enhancing, and transforming images so that computers can interpret them just like humans do. It combines mathematics, algorithms, and AI to recognize patterns, detect objects, improve medical scans, and even create artistic effects. Visitors will see real-time demos like face detection, satellite image analysis, and medical imaging.

✨ Applications

Healthcare – X-ray and MRI image enhancement.

Security – facial recognition, surveillance.

Space & Remote Sensing – satellite image analysis for weather & agriculture.

Everyday Life – photo filters, QR codes, AR apps.

🎯 Learning Outcome

Understand how computers “see” through pixels.

Learn real-life uses of image processing in science and society.

Explore future trends like computer vision, self-driving cars, and AI art.",technology,"Dehradun, Uttarakhand, India",first,students,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756460428156-697795595.jpg,1,,"{""floor"":""first"",""x"":5.083333333333333,""y"":23.833333333333336}",5.083333333333333,23.833333333333336,,,{},2025-08-29T09:40:28.712Z,2025-08-29T09:40:28.712Z,true,,,,,
cmewn5fme000mhnnplhobs1gb,Information & Communication Technology – Connecting the World,"Information and Communication Technology (ICT) refers to all the tools and systems used to collect, process, store, and share information. From the printing press and telegraph to the internet, cloud, and smartphones, ICT has revolutionized the way we live, learn, and work. Visitors will explore the evolution of communication and see how ICT powers global connectivity, e-learning, e-health, smart cities, and artificial intelligence.

✨ Applications

Education – digital classrooms, online learning platforms.

Healthcare – telemedicine, medical databases, AI-assisted diagnosis.

Business & Governance – e-commerce, e-banking, e-governance.

Social Life – instant messaging, video calls, social networking.

🎯 Learning Outcome

Understand how ICT integrates computing and communication.

Appreciate its role in transforming societies and economies.

Imagine the future of 5G, IoT, and AI-driven communication.",technology,"Dehradun, Uttarakhand, India",first,students,passive,indoor,,3,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756460364483-371539360.jpg,1,,"{""floor"":""first"",""x"":1.7500000000000002,""y"":25.666666666666664}",1.7500000000000002,25.666666666666664,,,{},2025-08-29T09:39:25.141Z,2025-08-29T09:39:25.141Z,true,,,,,
cmf97mx7k0002snwdtvkbxdlz,Innovation Hub,"The Innovation Hub is a creative space designed to encourage curiosity, problem-solving, and hands-on learning among students and young innovators.

Equipped with modern tools, models, and interactive setups, it provides an environment to experiment, design, and build new ideas.

Activities focus on STEM (Science, Technology, Engineering & Mathematics) learning through projects, tinkering, and workshops.

The hub nurtures creativity, teamwork, and innovation, inspiring the next generation of scientists, engineers, and entrepreneurs.

The Innovation Hub acts as a bridge between classroom learning and real-world application, giving young minds the opportunity to think, explore, and innovate.",technology,"Dehradun, Uttarakhand, India",ground,researchers,hands-on,indoor,,8,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1757220362634-206201442.jpg; exhibit-1757220362784-123982949.jpg; exhibit-1757220362860-928357455.jpg; exhibit-1757220362918-127193907.jpg; exhibit-1757220362989-32330843.jpg,5,,"{""floor"":""ground"",""x"":10.416666666666668,""y"":35.833333333333336}",10.416666666666668,35.833333333333336,,,{},2025-09-07T04:46:07.520Z,2025-09-07T04:46:07.520Z,true,,,,,
cmewmrlwq000ghnnpinip82su,Intelligent Materials – Smart Glass in Action,"Smart Glass / Intelligent Material

Made of liquid crystal layers or electrochromic coatings sandwiched between two glass sheets.

Working principle:

When no power applied → glass becomes hazy / whitish (scatters light, looks frosted).

When electric current applied → molecules align → glass becomes transparent.

This is called “Switchable Glass”.

⚙️ How It Works in the Exhibit

Visitors press a button or switch.

A demo glass panel instantly shifts from hazy → clear → hazy.

A light source or object behind the glass becomes visible only when the glass is transparent.

🌍 Applications

Privacy windows in offices, hospitals, hotels.

Car sunroofs (luxury vehicles already use it).

Energy-saving buildings → reduces heat & lighting needs.

Future homes → one window can be a wall, a screen, or a clear view outside.

✨ Learning Outcome

Understand how liquid crystals respond to electricity.

See a real-time transformation from opaque to transparent.

Connect to future sustainable technologies in daily life.",technology,"Dehradun, Uttarakhand, India",first,students,interactive,indoor,,6,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,exhibit-1756459718992-279522322.jpg; exhibit-1756459719057-12700796.jpg,2,,"{""floor"":""first"",""x"":0.9166666666666666,""y"":30.5}",0.9166666666666666,30.5,,,{},2025-08-29T09:28:40.106Z,2025-08-29T09:28:40.106Z,true,,,,,
